rank, pmcid, score
1, 3232573, 0.60223556
2, 3446097, 0.53931093
3, 2769330, 0.46385425
4, 3097588, 0.45205727
5, 3370327, 0.44227272
6, 3891393, 0.4415866
7, 2646726, 0.4205981
8, 3289979, 0.41493383
9, 2799065, 0.34665164
10, 3263067, 0.32774222
11, 3264881, 0.31969485
12, 3235783, 0.31448132
13, 3266188, 0.2950328
14, 2952912, 0.2890678
15, 3838481, 0.28269073
16, 2840734, 0.27954936
17, 3403954, 0.27871716
18, 2438311, 0.27831984
19, 3487198, 0.2730168
20, 2957620, 0.27212816
21, 2906497, 0.2700035
22, 3734755, 0.2691185
23, 3065056, 0.26786605
24, 3816164, 0.26629853
25, 3483658, 0.2615227
26, 3132331, 0.26109958
27, 3520695, 0.25857693
28, 3258019, 0.25537863
29, 3233373, 0.25248432
30, 3679720, 0.2493999
31, 3468438, 0.24600683
32, 3797049, 0.24560103
33, 3649697, 0.2438511
34, 2967696, 0.24298088
35, 3036638, 0.24274747
36, 2955276, 0.24261062
37, 2908657, 0.24226552
38, 3789905, 0.24191841
39, 3398091, 0.24137495
40, 3726906, 0.24126314
41, 3317255, 0.24008717
42, 2917397, 0.23980582
43, 3349147, 0.23745301
44, 2630300, 0.23743656
45, 3500067, 0.23675159
46, 2892502, 0.23618035
47, 2941760, 0.23617645
48, 2817869, 0.23589347
49, 3718247, 0.23371804
50, 2967001, 0.23336864
51, 3762016, 0.2330278
52, 3853387, 0.23285349
53, 3015640, 0.23260807
54, 2988808, 0.23257487
55, 3830313, 0.23173505
56, 3874979, 0.23127913
57, 3890744, 0.23109509
58, 3403367, 0.23015726
59, 3400884, 0.22995973
60, 3062014, 0.2296016
61, 3318207, 0.22958001
62, 3251532, 0.22854708
63, 3168822, 0.22834788
64, 3565148, 0.22800219
65, 3148421, 0.22771576
66, 3410720, 0.22757895
67, 3458412, 0.22725767
68, 3004490, 0.22681381
69, 2630042, 0.22662863
70, 3286783, 0.22642764
71, 3459797, 0.22508648
72, 3465905, 0.22488703
73, 3658876, 0.2243833
74, 2635124, 0.2236985
75, 3874367, 0.22288685
76, 3038616, 0.22238193
77, 3132663, 0.22225134
78, 2621382, 0.2219406
79, 3505772, 0.22071539
80, 3558406, 0.22067969
81, 3891391, 0.22035618
82, 3524099, 0.22004005
83, 3492084, 0.22002366
84, 3784075, 0.21990049
85, 3454579, 0.21947226
86, 3466887, 0.21927099
87, 2664289, 0.21798846
88, 3574827, 0.21783726
89, 3847001, 0.21734478
90, 3746057, 0.2168898
91, 1314921, 0.2166233
92, 3318881, 0.21641675
93, 3809240, 0.2161873
94, 2892669, 0.21614723
95, 3878513, 0.21579185
96, 3081490, 0.21579112
97, 2729224, 0.21575558
98, 3530754, 0.21529303
99, 2990053, 0.21515436
100, 3420076, 0.21502183
